n, 1, 2, 4, 8, 16, 32, 64
16, 0.10565708597481079, 0.04947562518541749, 0.016909322441722458, 0.015957870625877363, 0.008496330627720034, , 
32, 0.350366801852722, 0.17740336278027258, 0.1187941928341354, 0.06294755918775555, 0.032302690041627426, 0.016714670843611883, 
64, 0.8333093926050003, 0.6069472757527526, 0.3818284054544971, 0.23328963827289115, 0.12240685468393415, 0.06708463814803409, 0.03430368990007357
128, 1.1055127741000828, 1.3606954037698509, 0.8187796787676159, 0.6520633817901856, 0.4085330150078694, 0.22584931653380652, 0.14200193125051766
256, 1.2873810182163397, 1.5027294078492084, 1.3502851556734219, 1.2006786586364253, 0.9636342469579503, 0.7121583110148324, 0.4764042651038302
512, 1.3679500485224818, 2.1784677545362188, 2.0416290801836157, 1.8598102012589315, 1.7052558489237668, 1.5126082755633252, 1.3232923630158224
1024, 1.381348235300014, 2.3815328536443494, 2.7196771650699056, 2.3728664991266313, 2.2696774163639586, 1.6592304437499965, 1.487359953975141
